created_at,entry_id,Temperature,Humidity,DisconnectedTotal,RSL_in,RSL_out,RPL_rank,Hopcount,ConnectedTotal
2025-11-28T19:02:58+00:00,13000,19.431,62.778,0,-67,-65,128,1,4786.77
2025-11-28T19:03:21+00:00,13001,19.409,62.786,0,-65,-65,128,1,4787.15
2025-11-28T19:03:44+00:00,13002,19.409,62.832,0,-66,-65,128,1,4787.53
2025-11-28T19:04:06+00:00,13003,19.388,62.862,0,-66,-64,128,1,4787.9
2025-11-28T19:04:29+00:00,13004,19.377,62.901,0,-66,-64,128,1,4788.28
2025-11-28T19:04:52+00:00,13005,19.377,62.969,0,-66,-64,128,1,4788.65
2025-11-28T19:05:14+00:00,13006,19.366,63,0,-66,-65,128,1,4789.03
2025-11-28T19:05:37+00:00,13007,19.388,63.015,0,-66,-64,128,1,4789.42
2025-11-28T19:06:00+00:00,13008,19.388,63.015,0,-67,-64,128,1,4789.8
2025-11-28T19:06:23+00:00,13009,19.388,63,0,-65,-65,128,1,4790.18
2025-11-28T19:06:46+00:00,13010,19.388,63.023,0,-67,-65,128,1,4790.57
2025-11-28T19:07:09+00:00,13011,19.388,63.061,0,-67,-65,128,1,4790.93
2025-11-28T19:07:31+00:00,13012,19.377,63.076,0,-67,-65,128,1,4791.32
2025-11-28T19:07:54+00:00,13013,19.388,63.076,0,-67,-64,128,1,4791.7
2025-11-28T19:08:17+00:00,13014,19.388,63.076,0,-67,-64,128,1,4792.08
2025-11-28T19:08:40+00:00,13015,19.366,63.076,0,-66,-64,128,1,4792.47
2025-11-28T19:09:02+00:00,13016,19.366,63.061,0,-65,-64,128,1,4792.83
2025-11-28T19:09:25+00:00,13017,19.366,63.007,0,-65,-65,128,1,4793.22
2025-11-28T19:09:48+00:00,13018,19.345,62.984,0,-66,-64,128,1,4793.6
2025-11-28T19:10:11+00:00,13019,19.334,62.962,0,-65,-64,128,1,4793.98
2025-11-28T19:10:34+00:00,13020,19.356,62.954,0,-66,-63,128,1,4794.37
2025-11-28T19:10:56+00:00,13021,19.366,62.908,0,-66,-63,128,1,4794.73
2025-11-28T19:11:19+00:00,13022,19.334,62.923,0,-65,-64,128,1,4795.12
2025-11-28T19:11:41+00:00,13023,19.334,62.984,0,-65,-64,128,1,4795.48
2025-11-28T19:12:04+00:00,13024,19.302,63.007,0,-65,-64,128,1,4795.87
2025-11-28T19:12:26+00:00,13025,19.313,63.053,0,-65,-63,128,1,4796.23
2025-11-28T19:12:49+00:00,13026,19.291,63.038,0,-65,-63,128,1,4796.62
2025-11-28T19:13:12+00:00,13027,19.313,63.023,0,-66,-65,128,1,4797
2025-11-28T19:13:35+00:00,13028,19.302,63.015,0,-66,-65,128,1,4797.38
2025-11-28T19:13:58+00:00,13029,19.28,63.023,0,-66,-64,128,1,4797.77
2025-11-28T19:14:23+00:00,13030,19.28,63.023,0,-67,-64,128,1,4798.18
2025-11-28T19:14:46+00:00,13031,19.291,63.023,0,-65,-64,128,1,4798.57
2025-11-28T19:15:11+00:00,13032,19.248,63.038,0,-65,-64,128,1,4798.95
2025-11-28T19:15:34+00:00,13033,19.259,63.091,0,-65,-64,128,1,4799.37
2025-11-28T19:15:57+00:00,13034,19.248,63.168,0,-67,-64,128,1,4799.75
2025-11-28T19:16:19+00:00,13035,19.227,63.221,0,-65,-64,128,1,4800.12
2025-11-28T19:16:45+00:00,13036,19.216,63.259,0,-65,-64,128,1,4800.5
2025-11-28T19:17:07+00:00,13037,19.227,63.274,0,-66,-65,128,1,4800.92
2025-11-28T19:17:30+00:00,13038,19.227,63.343,0,-66,-64,128,1,4801.3
2025-11-28T19:17:55+00:00,13039,19.248,63.351,0,-65,-64,128,1,4801.72
2025-11-28T19:18:21+00:00,13040,19.238,63.335,0,-66,-65,128,1,4802.15
2025-11-28T19:18:43+00:00,13041,19.248,63.32,0,-66,-65,128,1,4802.52
2025-11-28T19:19:06+00:00,13042,19.205,63.389,0,-68,-66,128,1,4802.9
2025-11-28T19:19:29+00:00,13043,19.216,63.396,0,-68,-65,128,1,4803.28
2025-11-28T19:19:52+00:00,13044,19.227,63.45,0,-66,-66,128,1,4803.67
2025-11-28T19:20:14+00:00,13045,19.205,63.442,0,-67,-65,128,1,4804.03
2025-11-28T19:20:37+00:00,13046,19.216,63.465,0,-66,-65,128,1,4804.42
2025-11-28T19:21:00+00:00,13047,19.216,63.435,0,-65,-65,128,1,4804.8
2025-11-28T19:21:31+00:00,13048,19.184,63.435,0,-66,-64,128,1,4805.32
2025-11-28T19:21:54+00:00,13049,19.184,63.473,0,-65,-65,128,1,4805.7
2025-11-28T19:22:16+00:00,13050,19.205,63.519,0,-66,-64,128,1,4806.07
2025-11-28T19:22:39+00:00,13051,19.173,63.488,0,-65,-64,128,1,4806.45
2025-11-28T19:23:01+00:00,13052,19.173,63.488,0,-65,-64,128,1,4806.83
2025-11-28T19:23:24+00:00,13053,19.152,63.534,0,-65,-65,128,1,4807.2
2025-11-28T19:23:47+00:00,13054,19.152,63.557,0,-65,-64,128,1,4807.58
2025-11-28T19:24:10+00:00,13055,19.152,63.541,0,-68,-64,128,1,4807.97
2025-11-28T19:25:06+00:00,13056,19.173,63.625,0,-66,-64,128,1,4808.9
2025-11-28T19:25:29+00:00,13057,19.141,63.618,0,-67,-64,128,1,4809.28
2025-11-28T19:25:52+00:00,13058,19.13,63.633,0,-66,-64,128,1,4809.67
2025-11-28T19:26:15+00:00,13059,19.13,63.664,0,-66,-64,128,1,4810.05
2025-11-28T19:26:38+00:00,13060,19.13,63.679,0,-66,-65,128,1,4810.42
2025-11-28T19:27:00+00:00,13061,19.12,63.679,0,-66,-64,128,1,4810.8
2025-11-28T19:27:23+00:00,13062,19.098,63.717,0,-67,-66,128,1,4811.18
2025-11-28T19:27:46+00:00,13063,19.098,63.755,0,-66,-65,128,1,4811.57
2025-11-28T19:28:08+00:00,13064,19.077,63.801,0,-67,-65,128,1,4811.93
2025-11-28T19:28:31+00:00,13065,19.087,63.808,0,-67,-66,128,1,4812.32
2025-11-28T19:28:54+00:00,13066,19.087,63.816,0,-67,-66,128,1,4812.7
2025-11-28T19:29:17+00:00,13067,19.066,63.854,0,-66,-65,128,1,4813.08
2025-11-28T19:29:39+00:00,13068,19.055,63.892,0,-66,-65,128,1,4813.45
2025-11-28T19:30:20+00:00,13069,19.066,63.915,0,-67,-65,128,1,4813.83
2025-11-28T19:30:42+00:00,13070,19.045,63.999,0,-66,-64,128,1,4814.5
2025-11-28T19:31:05+00:00,13071,19.034,64.014,0,-68,-65,128,1,4814.88
2025-11-28T19:31:27+00:00,13072,19.034,64.022,0,-67,-65,128,1,4815.27
2025-11-28T19:31:50+00:00,13073,19.034,64.014,0,-65,-64,128,1,4815.63
2025-11-28T19:32:15+00:00,13074,19.002,64.075,0,-66,-64,128,1,4816.05
2025-11-28T19:32:38+00:00,13075,19.034,64.213,0,-66,-64,128,1,4816.42
2025-11-28T19:33:01+00:00,13076,19.012,64.22,0,-68,-66,128,1,4816.8
2025-11-28T19:33:23+00:00,13077,19.002,64.281,0,-67,-65,128,1,4817.18
2025-11-28T19:33:48+00:00,13078,19.012,64.297,0,-67,-65,128,1,4817.6
2025-11-28T19:34:11+00:00,13079,19.012,64.32,0,-67,-65,128,1,4817.98
2025-11-28T19:34:36+00:00,13080,19.012,64.32,0,-67,-65,128,1,4818.35
2025-11-28T19:34:58+00:00,13081,19.012,64.312,0,-67,-65,128,1,4818.77
2025-11-28T19:35:21+00:00,13082,19.012,64.32,0,-66,-65,128,1,4819.15
2025-11-28T19:35:44+00:00,13083,19.012,64.289,0,-67,-64,128,1,4819.53
2025-11-28T19:36:24+00:00,13084,19.034,64.266,0,-66,-64,128,1,4820.15
2025-11-28T19:36:46+00:00,13085,18.98,64.274,0,-65,-64,128,1,4820.57
2025-11-28T19:37:09+00:00,13086,18.991,64.297,0,-66,-65,128,1,4820.95
2025-11-28T19:37:35+00:00,13087,19.002,64.297,0,-65,-64,128,1,4821.38
2025-11-28T19:37:58+00:00,13088,19.012,64.304,0,-66,-65,128,1,4821.75
2025-11-28T19:38:22+00:00,13089,18.98,64.358,0,-67,-65,128,1,4822.13
2025-11-28T19:38:45+00:00,13090,19.002,64.426,0,-67,-65,128,1,4822.55
2025-11-28T19:39:07+00:00,13091,19.002,64.449,0,-67,-65,128,1,4822.93
2025-11-28T19:39:30+00:00,13092,19.002,64.449,0,-66,-64,128,1,4823.3
2025-11-28T19:39:53+00:00,13093,19.002,64.426,0,-66,-65,128,1,4823.68
2025-11-28T19:40:16+00:00,13094,19.002,64.404,0,-66,-65,128,1,4824.07
2025-11-28T19:40:39+00:00,13095,19.012,64.373,0,-65,-65,128,1,4824.45
2025-11-28T19:41:02+00:00,13096,18.991,64.358,0,-65,-65,128,1,4824.83
2025-11-28T19:41:24+00:00,13097,19.002,64.32,0,-66,-65,128,1,4825.2
2025-11-28T19:41:47+00:00,13098,19.002,64.32,0,-66,-66,128,1,4825.58
2025-11-28T19:42:10+00:00,13099,18.98,64.381,0,-66,-65,128,1,4825.97
2025-11-28T19:42:33+00:00,13100,18.991,64.442,0,-66,-65,128,1,4826.35
2025-11-28T19:42:59+00:00,13101,19.002,64.457,0,-66,-64,128,1,4826.78
2025-11-28T19:43:24+00:00,13102,18.969,64.495,0,-68,-65,128,1,4827.15
2025-11-28T19:43:53+00:00,13103,18.991,64.541,0,-66,-66,128,1,4827.68
2025-11-28T19:44:15+00:00,13104,18.969,64.617,0,-67,-66,128,1,4828.05
2025-11-28T19:44:38+00:00,13105,18.969,64.61,0,-66,-66,128,1,4828.43
2025-11-28T19:45:03+00:00,13106,18.991,64.625,0,-66,-66,128,1,4828.85
2025-11-28T19:45:26+00:00,13107,18.959,64.655,0,-66,-65,128,1,4829.23
2025-11-28T19:45:49+00:00,13108,18.959,64.655,0,-67,-65,128,1,4829.62
2025-11-28T19:46:11+00:00,13109,18.948,64.693,0,-67,-65,128,1,4829.98
2025-11-28T19:46:34+00:00,13110,18.948,64.724,0,-67,-66,128,1,4830.37
2025-11-28T19:46:57+00:00,13111,18.927,64.747,0,-67,-66,128,1,4830.75
2025-11-28T19:47:22+00:00,13112,18.927,64.755,0,-66,-65,128,1,4831.13
2025-11-28T19:47:45+00:00,13113,18.927,64.777,0,-67,-66,128,1,4831.55
2025-11-28T19:48:08+00:00,13114,18.927,64.77,0,-67,-66,128,1,4831.93
2025-11-28T19:48:31+00:00,13115,18.916,64.8,0,-66,-65,128,1,4832.32
2025-11-28T19:48:54+00:00,13116,18.916,64.793,0,-67,-65,128,1,4832.7
2025-11-28T19:49:36+00:00,13117,18.916,64.793,0,-68,-66,128,1,4833.4
2025-11-28T19:49:58+00:00,13118,18.905,64.838,0,-68,-66,128,1,4833.77
2025-11-28T19:50:21+00:00,13119,18.916,64.884,0,-67,-65,128,1,4834.15
2025-11-28T19:50:44+00:00,13120,18.905,64.884,0,-67,-65,128,1,4834.53
2025-11-28T19:51:06+00:00,13121,18.884,64.93,0,-67,-65,128,1,4834.9
2025-11-28T19:51:29+00:00,13122,18.894,64.938,0,-67,-65,128,1,4835.28
2025-11-28T19:51:52+00:00,13123,18.905,64.938,0,-68,-66,128,1,4835.67
2025-11-28T19:52:15+00:00,13124,18.894,64.945,0,-67,-65,128,1,4836.05
2025-11-28T19:52:40+00:00,13125,18.894,64.968,0,-67,-65,128,1,4836.47
2025-11-28T19:53:03+00:00,13126,18.905,65.006,0,-66,-65,128,1,4836.83
2025-11-28T19:53:25+00:00,13127,18.894,65.044,0,-65,-65,128,1,4837.22
2025-11-28T19:53:48+00:00,13128,18.894,65.067,0,-66,-65,128,1,4837.6
2025-11-28T19:54:11+00:00,13129,18.905,65.075,0,-66,-65,128,1,4837.98
2025-11-28T19:54:36+00:00,13130,18.916,65.083,0,-67,-65,128,1,4838.4
2025-11-28T19:54:59+00:00,13131,18.916,65.044,0,-67,-65,128,1,4838.78
2025-11-28T19:55:22+00:00,13132,18.894,65.037,0,-67,-65,128,1,4839.17
2025-11-28T19:55:52+00:00,13133,18.916,65.029,0,-65,-64,128,1,4839.67
2025-11-28T19:56:15+00:00,13134,18.916,64.991,0,-65,-64,128,1,4840.05
2025-11-28T19:56:37+00:00,13135,18.916,65.022,0,-65,-64,128,1,4840.42
2025-11-28T19:57:03+00:00,13136,18.927,65.029,0,-65,-64,128,1,4840.85
2025-11-28T19:57:26+00:00,13137,18.894,65.006,0,-65,-64,128,1,4841.23
2025-11-28T19:57:49+00:00,13138,18.873,65.029,0,-67,-65,128,1,4841.62
2025-11-28T19:58:12+00:00,13139,18.894,65.006,0,-65,-64,128,1,4842
2025-11-28T19:58:37+00:00,13140,18.894,65.022,0,-65,-64,128,1,4842.37
2025-11-28T19:59:38+00:00,13141,18.894,65.098,0,-67,-66,128,1,4843.43
2025-11-28T20:00:04+00:00,13142,18.894,65.098,0,-66,-66,128,1,4843.82
2025-11-28T20:00:26+00:00,13143,18.873,65.105,0,-67,-66,128,1,4844.23
2025-11-28T20:00:49+00:00,13144,18.905,65.113,0,-67,-65,128,1,4844.62
2025-11-28T20:01:12+00:00,13145,18.916,65.09,0,-67,-65,128,1,4845
2025-11-28T20:01:35+00:00,13146,18.937,65.113,0,-66,-65,128,1,4845.38
2025-11-28T20:01:57+00:00,13147,18.905,65.121,0,-65,-64,128,1,4845.75
2025-11-28T20:02:20+00:00,13148,18.905,65.09,0,-66,-65,128,1,4846.13
2025-11-28T20:02:43+00:00,13149,18.905,65.121,0,-67,-65,128,1,4846.52
2025-11-28T20:03:06+00:00,13150,18.916,65.144,0,-66,-64,128,1,4846.9
2025-11-28T20:03:29+00:00,13151,18.916,65.144,0,-65,-65,128,1,4847.28
2025-11-28T20:03:51+00:00,13152,18.927,65.121,0,-66,-65,128,1,4847.67
2025-11-28T20:04:14+00:00,13153,18.916,65.09,0,-65,-65,128,1,4848.03
2025-11-28T20:04:45+00:00,13154,18.905,65.098,0,-64,-64,128,1,4848.55
2025-11-28T20:05:08+00:00,13155,18.916,65.075,0,-67,-65,128,1,4848.93
2025-11-28T20:05:30+00:00,13156,18.894,65.044,0,-68,-65,128,1,4849.3
2025-11-28T20:05:53+00:00,13157,18.905,65.044,0,-66,-64,128,1,4849.68
2025-11-28T20:06:16+00:00,13158,18.884,65.06,0,-65,-64,128,1,4850.07
2025-11-28T20:06:38+00:00,13159,18.873,65.113,0,-65,-64,128,1,4850.43
2025-11-28T20:07:01+00:00,13160,18.894,65.121,0,-66,-66,128,1,4850.82
2025-11-28T20:07:24+00:00,13161,18.894,65.159,0,-66,-66,128,1,4851.2
2025-11-28T20:07:46+00:00,13162,18.894,65.212,0,-67,-65,128,1,4851.57
2025-11-28T20:08:09+00:00,13163,18.873,65.235,0,-66,-64,128,1,4851.95
2025-11-28T20:08:32+00:00,13164,18.884,65.22,0,-67,-64,128,1,4852.33
2025-11-28T20:08:54+00:00,13165,18.884,65.235,0,-66,-64,128,1,4852.7
2025-11-28T20:09:24+00:00,13166,18.884,65.25,0,-65,-64,128,1,4853.08
2025-11-28T20:09:46+00:00,13167,18.905,65.228,0,-66,-65,128,1,4853.58
2025-11-28T20:10:10+00:00,13168,18.873,65.235,0,-65,-65,128,1,4853.95
2025-11-28T20:10:33+00:00,13169,18.862,65.258,0,-66,-65,128,1,4854.35
2025-11-28T20:10:58+00:00,13170,18.862,65.289,0,-66,-66,128,1,4854.77
2025-11-28T20:11:21+00:00,13171,18.841,65.319,0,-66,-65,128,1,4855.15
2025-11-28T20:11:44+00:00,13172,18.851,65.319,0,-65,-64,128,1,4855.53
2025-11-28T20:12:07+00:00,13173,18.851,65.319,0,-66,-64,128,1,4855.92
2025-11-28T20:12:31+00:00,13174,18.873,65.334,0,-66,-63,128,1,4856.28
2025-11-28T20:12:55+00:00,13175,18.851,65.327,0,-65,-64,128,1,4856.7
2025-11-28T20:13:17+00:00,13176,18.862,65.327,0,-65,-64,128,1,4857.08
2025-11-28T20:13:40+00:00,13177,18.873,65.35,0,-65,-65,128,1,4857.47
2025-11-28T20:14:03+00:00,13178,18.851,65.357,0,-66,-64,128,1,4857.85
2025-11-28T20:14:26+00:00,13179,18.873,65.35,0,-66,-64,128,1,4858.23
2025-11-28T20:14:49+00:00,13180,18.873,65.334,0,-66,-65,128,1,4858.62
2025-11-28T20:15:12+00:00,13181,18.862,65.311,0,-66,-65,128,1,4859
2025-11-28T20:15:34+00:00,13182,18.862,65.281,0,-66,-65,128,1,4859.37
2025-11-28T20:15:57+00:00,13183,18.862,65.289,0,-65,-65,128,1,4859.75
2025-11-28T20:16:20+00:00,13184,18.841,65.258,0,-66,-64,128,1,4860.13
2025-11-28T20:16:43+00:00,13185,18.841,65.235,0,-65,-65,128,1,4860.52
2025-11-28T20:17:06+00:00,13186,18.841,65.243,0,-66,-65,128,1,4860.88
2025-11-28T20:17:31+00:00,13187,18.83,65.243,0,-67,-65,128,1,4861.3
2025-11-28T20:17:56+00:00,13188,18.819,65.266,0,-66,-64,128,1,4861.73
2025-11-28T20:18:19+00:00,13189,18.809,65.258,0,-66,-64,128,1,4862.12
2025-11-28T20:18:41+00:00,13190,18.819,65.243,0,-66,-64,128,1,4862.48
2025-11-28T20:19:04+00:00,13191,18.787,65.243,0,-66,-64,128,1,4862.87
2025-11-28T20:19:27+00:00,13192,18.787,65.289,0,-66,-64,128,1,4863.25
2025-11-28T20:19:50+00:00,13193,18.809,65.319,0,-66,-65,128,1,4863.63
2025-11-28T20:20:13+00:00,13194,18.798,65.327,0,-66,-65,128,1,4864
2025-11-28T20:20:36+00:00,13195,18.809,65.35,0,-66,-65,128,1,4864.4
2025-11-28T20:21:01+00:00,13196,18.776,65.365,0,-66,-65,128,1,4864.8
2025-11-28T20:21:24+00:00,13197,18.787,65.38,0,-67,-65,128,1,4865.2
2025-11-28T20:21:47+00:00,13198,18.776,65.372,0,-65,-64,128,1,4865.58
2025-11-28T20:22:10+00:00,13199,18.766,65.38,0,-66,-65,128,1,4865.97
2025-11-28T20:22:32+00:00,13200,18.766,65.357,0,-66,-64,128,1,4866.33
2025-11-28T20:22:55+00:00,13201,18.798,65.38,0,-67,-65,128,1,4866.72
2025-11-28T20:23:18+00:00,13202,18.776,65.357,0,-66,-65,128,1,4867.1
2025-11-28T20:23:41+00:00,13203,18.766,65.365,0,-65,-65,128,1,4867.47
2025-11-28T20:24:18+00:00,13204,18.766,65.365,0,-66,-65,128,1,4868.1
2025-11-28T20:24:41+00:00,13205,18.744,65.357,0,-66,-64,128,1,4868.48
2025-11-28T20:25:04+00:00,13206,18.744,65.372,0,-66,-64,128,1,4868.87
2025-11-28T20:25:27+00:00,13207,18.744,65.319,0,-66,-65,128,1,4869.25
2025-11-28T20:25:50+00:00,13208,18.712,65.334,0,-66,-65,128,1,4869.63
2025-11-28T20:26:12+00:00,13209,18.733,65.319,0,-65,-65,128,1,4870
2025-11-28T20:26:35+00:00,13210,18.712,65.319,0,-65,-64,128,1,4870.38
2025-11-28T20:26:58+00:00,13211,18.723,65.342,0,-65,-64,128,1,4870.75
2025-11-28T20:27:20+00:00,13212,18.723,65.365,0,-67,-65,128,1,4871.13
2025-11-28T20:27:43+00:00,13213,18.701,65.403,0,-65,-65,128,1,4871.52
2025-11-28T20:28:06+00:00,13214,18.733,65.418,0,-64,-64,128,1,4871.9
2025-11-28T20:28:28+00:00,13215,18.701,65.464,0,-67,-66,128,1,4872.27
2025-11-28T20:28:51+00:00,13216,18.691,65.479,0,-66,-66,128,1,4872.65
2025-11-28T20:29:14+00:00,13217,18.712,65.495,0,-65,-65,128,1,4873.03
2025-11-28T20:29:37+00:00,13218,18.691,65.487,0,-66,-65,128,1,4873.42
2025-11-28T20:30:00+00:00,13219,18.68,65.51,0,-67,-65,128,1,4873.8
2025-11-28T20:30:23+00:00,13220,18.68,65.51,0,-66,-65,128,1,4874.18
2025-11-28T20:30:46+00:00,13221,18.669,65.51,0,-66,-65,128,1,4874.57
2025-11-28T20:31:08+00:00,13222,18.648,65.479,0,-65,-64,128,1,4874.93
2025-11-28T20:31:31+00:00,13223,18.669,65.495,0,-66,-64,128,1,4875.32
2025-11-28T20:31:54+00:00,13224,18.658,65.502,0,-66,-66,128,1,4875.7
2025-11-28T20:32:25+00:00,13225,18.637,65.487,0,-65,-65,128,1,4876.22
2025-11-28T20:32:48+00:00,13226,18.637,65.479,0,-66,-65,128,1,4876.6
2025-11-28T20:33:10+00:00,13227,18.637,65.487,0,-66,-65,128,1,4876.97
2025-11-28T20:33:39+00:00,13228,18.605,65.517,0,-67,-65,128,1,4877.45
2025-11-28T20:34:03+00:00,13229,18.626,65.517,0,-67,-65,128,1,4877.83
2025-11-28T20:34:25+00:00,13230,18.615,65.548,0,-67,-65,128,1,4878.22
2025-11-28T20:34:55+00:00,13231,18.626,65.571,0,-68,-65,128,1,4878.72
2025-11-28T20:35:18+00:00,13232,18.594,65.571,0,-66,-65,128,1,4879.1
2025-11-28T20:36:01+00:00,13233,18.594,65.54,0,-67,-64,128,1,4879.82
2025-11-28T20:36:29+00:00,13234,18.594,65.563,0,-66,-65,128,1,4880.28
2025-11-28T20:36:52+00:00,13235,18.583,65.586,0,-65,-64,128,1,4880.67
2025-11-28T20:37:15+00:00,13236,18.583,65.647,0,-66,-64,128,1,4881.05
2025-11-28T20:37:38+00:00,13237,18.583,65.678,0,-64,-63,128,1,4881.43
2025-11-28T20:38:01+00:00,13238,18.605,65.685,0,0,0,0,1,4881.8
2025-11-28T20:38:24+00:00,13239,18.583,65.708,0,-67,-65,128,1,4882.2
2025-11-28T20:38:46+00:00,13240,18.594,65.685,0,-66,-64,128,1,4882.57
2025-11-28T20:39:09+00:00,13241,18.594,65.662,0,-67,-65,128,1,4882.95
2025-11-28T20:39:32+00:00,13242,18.573,65.609,0,-67,-64,128,1,4883.33
2025-11-28T20:39:55+00:00,13243,18.573,65.64,0,-67,-64,128,1,4883.72
2025-11-28T20:40:34+00:00,13244,18.562,65.64,0,-68,-65,128,1,4884.37
2025-11-28T20:40:57+00:00,13245,18.562,65.655,0,-65,-64,128,1,4884.75
2025-11-28T20:41:20+00:00,13246,18.562,65.655,0,-67,-64,128,1,4885.12
2025-11-28T20:41:45+00:00,13247,18.551,65.67,0,-66,-65,128,1,4885.55
2025-11-28T20:42:08+00:00,13248,18.54,65.685,0,-66,-65,128,1,4885.93
2025-11-28T20:43:00+00:00,13249,18.519,65.693,0,-66,-65,128,1,4886.8
2025-11-28T20:43:23+00:00,13250,18.519,65.746,0,-65,-64,128,1,4887.18
2025-11-28T20:43:45+00:00,13251,18.54,65.784,0,-65,-64,128,1,4887.57
2025-11-28T20:44:08+00:00,13252,18.53,65.762,0,-65,-64,128,1,4887.93
2025-11-28T20:44:34+00:00,13253,18.519,65.746,0,-66,-64,128,1,4888.37
2025-11-28T20:44:59+00:00,13254,18.508,65.708,0,-67,-65,128,1,4888.78
2025-11-28T20:45:22+00:00,13255,18.519,65.716,0,-66,-65,128,1,4889.17
2025-11-28T20:45:45+00:00,13256,18.519,65.739,0,-64,-65,128,1,4889.55
2025-11-28T20:46:08+00:00,13257,18.53,65.777,0,-66,-65,128,1,4889.93
2025-11-28T20:46:31+00:00,13258,18.519,65.777,0,-66,-65,128,1,4890.32
2025-11-28T20:46:54+00:00,13259,18.487,65.754,0,-66,-65,128,1,4890.68
2025-11-28T20:47:16+00:00,13260,18.487,65.746,0,-66,-65,128,1,4891.07
2025-11-28T20:47:39+00:00,13261,18.498,65.769,0,-65,-64,128,1,4891.45
2025-11-28T20:48:02+00:00,13262,18.476,65.769,0,-66,-64,128,1,4891.83
2025-11-28T20:48:24+00:00,13263,18.476,65.784,0,-65,-64,128,1,4892.2
2025-11-28T20:48:47+00:00,13264,18.487,65.777,0,-66,-64,128,1,4892.58
2025-11-28T20:49:12+00:00,13265,18.476,65.769,0,-66,-64,128,1,4893
2025-11-28T20:49:35+00:00,13266,18.487,65.739,0,-67,-65,128,1,4893.38
2025-11-28T20:49:58+00:00,13267,18.476,65.762,0,-67,-66,128,1,4893.77
2025-11-28T20:50:20+00:00,13268,18.455,65.777,0,-66,-65,128,1,4894.13
2025-11-28T20:50:46+00:00,13269,18.465,65.807,0,-65,-65,128,1,4894.52
2025-11-28T20:51:08+00:00,13270,18.455,65.83,0,-65,-64,128,1,4894.93
2025-11-28T20:51:34+00:00,13271,18.444,65.846,0,-65,-64,128,1,4895.35
2025-11-28T20:51:56+00:00,13272,18.455,65.876,0,-67,-64,128,1,4895.73
2025-11-28T20:52:19+00:00,13273,18.433,65.929,0,-66,-64,128,1,4896.12
2025-11-28T20:52:44+00:00,13274,18.444,65.96,0,-65,-64,128,1,4896.5
2025-11-28T20:53:07+00:00,13275,18.444,65.96,0,-66,-64,128,1,4896.92
2025-11-28T20:53:30+00:00,13276,18.433,65.983,0,-66,-65,128,1,4897.3
2025-11-28T20:53:52+00:00,13277,18.433,66.044,0,-65,-64,128,1,4897.67
2025-11-28T20:54:18+00:00,13278,18.444,66.029,0,-65,-65,128,1,4898.05
2025-11-28T20:54:40+00:00,13279,18.433,66.036,0,-66,-64,128,1,4898.47
2025-11-28T20:55:03+00:00,13280,18.444,66.052,0,-66,-64,128,1,4898.85
2025-11-28T20:55:26+00:00,13281,18.433,66.044,0,-68,-65,128,1,4899.23
2025-11-28T20:55:51+00:00,13282,18.444,66.036,0,-66,-64,128,1,4899.65
2025-11-28T20:56:14+00:00,13283,18.444,65.937,0,-67,-65,128,1,4900.03
2025-11-28T20:56:37+00:00,13284,18.444,65.937,0,-67,-65,128,1,4900.42
2025-11-28T20:56:59+00:00,13285,18.422,65.929,0,-66,-65,128,1,4900.78
2025-11-28T20:57:23+00:00,13286,18.422,65.899,0,-65,-64,128,1,4901.18
2025-11-28T20:57:46+00:00,13287,18.412,65.884,0,-65,-64,128,1,4901.57
2025-11-28T20:58:09+00:00,13288,18.412,65.914,0,-66,-64,128,1,4901.95
2025-11-28T20:58:32+00:00,13289,18.401,65.914,0,-67,-64,128,1,4902.33
2025-11-28T20:58:56+00:00,13290,18.38,65.937,0,-66,-65,128,1,4902.73
2025-11-28T20:59:19+00:00,13291,18.369,65.945,0,-65,-65,128,1,4903.12
2025-11-28T20:59:42+00:00,13292,18.38,65.968,0,-67,-65,128,1,4903.5
2025-11-28T21:00:05+00:00,13293,18.347,65.952,0,-66,-65,128,1,4903.88
2025-11-28T21:00:27+00:00,13294,18.358,65.983,0,-66,-64,128,1,4904.25
2025-11-28T21:00:50+00:00,13295,18.347,66.021,0,-66,-65,128,1,4904.63
2025-11-28T21:01:13+00:00,13296,18.347,66.036,0,-66,-65,128,1,4905.02
2025-11-28T21:01:36+00:00,13297,18.337,66.036,0,-66,-65,128,1,4905.4
2025-11-28T21:01:58+00:00,13298,18.304,66.006,0,-66,-65,128,1,4905.77
2025-11-28T21:02:21+00:00,13299,18.304,66.013,0,-66,-65,128,1,4906.15
2025-11-28T21:02:44+00:00,13300,18.315,66.036,0,-66,-64,128,1,4906.53
2025-11-28T21:03:07+00:00,13301,18.315,66.044,0,-66,-65,128,1,4906.9
2025-11-28T21:03:30+00:00,13302,18.283,66.029,0,-66,-65,128,1,4907.28
2025-11-28T21:03:52+00:00,13303,18.304,66.029,0,-67,-65,128,1,4907.67
2025-11-28T21:04:15+00:00,13304,18.304,65.983,0,-65,-64,128,1,4908.05
2025-11-28T21:04:38+00:00,13305,18.272,65.983,0,-66,-65,128,1,4908.43
2025-11-28T21:05:01+00:00,13306,18.283,66.013,0,-66,-66,128,1,4908.82
2025-11-28T21:05:24+00:00,13307,18.272,66.029,0,-66,-64,128,1,4909.2
2025-11-28T21:05:47+00:00,13308,18.262,66.029,0,-66,-65,128,1,4909.58
2025-11-28T21:06:17+00:00,13309,18.283,66.059,0,-66,-64,128,1,4910.08
